,Tg,Tg_pred,model_id,Tm,Tm_pred,model,Tg_MAE,Tm_MAE
92,54.0,69.26316418005472,5,,,RF_nopm,15.263164180054716,
93,54.0,69.26316418005472,5,,,RF_nopm,15.263164180054716,
94,54.0,69.26316418005472,5,,,RF_nopm,15.263164180054716,
95,159.0,152.82706277339312,5,,,RF_nopm,6.1729372266068765,
96,159.0,152.82706277339312,5,,,RF_nopm,6.1729372266068765,
97,159.0,152.82706277339312,5,,,RF_nopm,6.1729372266068765,
98,159.0,152.82706277339312,5,,,RF_nopm,6.1729372266068765,
99,159.0,152.82706277339312,5,,,RF_nopm,6.1729372266068765,
100,138.0,143.5650492530428,5,,,RF_nopm,5.565049253042787,
101,161.0,152.8455495439396,5,,,RF_nopm,8.154450456060403,
102,138.0,143.5650492530428,5,,,RF_nopm,5.565049253042787,
103,161.0,152.8455495439396,5,,,RF_nopm,8.154450456060403,
104,138.0,135.71992184246523,5,,,RF_nopm,2.280078157534774,
105,161.0,152.8455495439396,5,,,RF_nopm,8.154450456060403,
106,138.0,143.5650492530428,5,,,RF_nopm,5.565049253042787,
107,161.0,152.8455495439396,5,,,RF_nopm,8.154450456060403,
108,138.0,135.71992184246523,5,,,RF_nopm,2.280078157534774,
109,161.0,152.70767883501966,5,,,RF_nopm,8.292321164980336,
110,114.0,119.02573685991729,5,,,RF_nopm,5.025736859917288,
111,118.0,119.02573685991729,5,,,RF_nopm,1.0257368599172878,
112,114.0,119.02573685991729,5,,,RF_nopm,5.025736859917288,
113,118.0,119.02573685991729,5,,,RF_nopm,1.0257368599172878,
114,114.0,119.02573685991729,5,,,RF_nopm,5.025736859917288,
115,118.0,119.02573685991729,5,,,RF_nopm,1.0257368599172878,
116,114.0,119.02573685991729,5,,,RF_nopm,5.025736859917288,
117,118.0,119.02573685991729,5,,,RF_nopm,1.0257368599172878,
118,114.0,119.02573685991729,5,,,RF_nopm,5.025736859917288,
119,118.0,119.02573685991729,5,,,RF_nopm,1.0257368599172878,
120,104.0,104.01547524652952,5,,,RF_nopm,0.015475246529518927,
121,107.0,104.01547524652952,5,,,RF_nopm,2.984524753470481,
122,104.0,104.01547524652952,5,,,RF_nopm,0.015475246529518927,
123,107.0,104.01547524652952,5,,,RF_nopm,2.984524753470481,
124,104.0,104.01547524652952,5,,,RF_nopm,0.015475246529518927,
125,107.0,104.01547524652952,5,,,RF_nopm,2.984524753470481,
126,104.0,104.01547524652952,5,,,RF_nopm,0.015475246529518927,
127,107.0,104.01547524652952,5,,,RF_nopm,2.984524753470481,
128,104.0,104.01547524652952,5,,,RF_nopm,0.015475246529518927,
129,107.0,104.01547524652952,5,,,RF_nopm,2.984524753470481,
130,67.0,60.84796147245074,5,,,RF_nopm,6.152038527549259,
131,67.0,61.38826256824195,5,,,RF_nopm,5.611737431758051,
132,67.0,58.83082879301448,5,,,RF_nopm,8.169171206985517,
133,67.0,61.38826256824195,5,,,RF_nopm,5.611737431758051,
134,67.0,60.42244665701955,5,,,RF_nopm,6.577553342980451,
135,105.0,103.12003285894872,5,,,RF_nopm,1.8799671410512815,
136,105.0,103.12003285894872,5,,,RF_nopm,1.8799671410512815,
137,105.0,103.12003285894872,5,,,RF_nopm,1.8799671410512815,
138,105.0,103.12003285894872,5,,,RF_nopm,1.8799671410512815,
139,105.0,103.12003285894872,5,,,RF_nopm,1.8799671410512815,
140,94.9,93.94075225705157,5,,,RF_nopm,0.9592477429484347,
141,94.9,97.00108855360128,5,,,RF_nopm,2.1010885536012722,
142,94.9,98.68106023356816,5,,,RF_nopm,3.781060233568155,
143,94.9,97.68945373731768,5,,,RF_nopm,2.7894537373176718,
144,94.9,97.99269504985178,5,,,RF_nopm,3.09269504985177,
145,-14.999999999999993,-16.116730124663214,5,,,RF_nopm,1.1167301246632206,
146,-14.999999999999993,-16.116730124663214,5,,,RF_nopm,1.1167301246632206,
147,-14.999999999999993,-16.116730124663214,5,,,RF_nopm,1.1167301246632206,
148,-14.999999999999993,-16.116730124663214,5,,,RF_nopm,1.1167301246632206,
149,-14.999999999999993,-16.116730124663214,5,,,RF_nopm,1.1167301246632206,
150,40.0,38.04111056385891,5,,,RF_nopm,1.9588894361410922,
151,40.0,38.04111056385891,5,,,RF_nopm,1.9588894361410922,
152,40.0,38.04111056385891,5,,,RF_nopm,1.9588894361410922,
153,40.0,38.04111056385891,5,,,RF_nopm,1.9588894361410922,
154,40.0,38.04111056385891,5,,,RF_nopm,1.9588894361410922,
155,-17.999999999999993,-12.146963305363165,5,,,RF_nopm,5.8530366946368275,
156,-17.999999999999993,-12.146963305363165,5,,,RF_nopm,5.8530366946368275,
157,-17.999999999999993,-12.146963305363165,5,,,RF_nopm,5.8530366946368275,
158,-17.999999999999993,-12.146963305363165,5,,,RF_nopm,5.8530366946368275,
159,-17.999999999999993,-12.146963305363165,5,,,RF_nopm,5.8530366946368275,
160,37.9,49.419992641058215,5,,,RF_nopm,11.519992641058217,
161,37.9,49.419992641058215,5,,,RF_nopm,11.519992641058217,
162,37.9,49.419992641058215,5,,,RF_nopm,11.519992641058217,
163,37.9,49.419992641058215,5,,,RF_nopm,11.519992641058217,
164,37.9,49.419992641058215,5,,,RF_nopm,11.519992641058217,
165,25.0,31.437877595570296,5,,,RF_nopm,6.437877595570296,
166,25.0,31.437877595570296,5,,,RF_nopm,6.437877595570296,
167,25.0,32.59945153861697,5,,,RF_nopm,7.599451538616968,
168,25.0,31.437877595570296,5,,,RF_nopm,6.437877595570296,
169,25.0,31.614041710014842,5,,,RF_nopm,6.614041710014842,
170,8.0,3.7905248613785076,5,,,RF_nopm,4.209475138621492,
171,8.0,3.7905248613785076,5,,,RF_nopm,4.209475138621492,
